row_key,agency,Total,White,Black,Hispanic,Asian,Am. Indian,Other,year,checked
key-indicators--stops,Newton County Sheriff's Dept,2548,2336,58,82,26,9,37,2019,1
key-indicators--arrests,Newton County Sheriff's Dept,331,298,12,13,2,6,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Newton County Sheriff's Dept,1172,1078,23,51,12,4,4,2019,1
vehicle-stop-stats--stop-outcome--citation,Newton County Sheriff's Dept,351,309,11,21,4,5,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Newton County Sheriff's Dept,45,45,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Newton County Sheriff's Dept,31,29,0,2,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Newton County Sheriff's Dept,19,19,0,0,0,0,0,2019,1
key-indicators--stops,Northmoor Police Dept,383,276,78,14,3,0,12,2019,1
key-indicators--arrests,Northmoor Police Dept,28,15,11,1,0,0,1,2019,1
vehicle-stop-stats--reason-for-stop--moving,Northmoor Police Dept,292,213,57,10,1,0,11,2019,1
vehicle-stop-stats--stop-outcome--citation,Northmoor Police Dept,326,239,63,11,1,0,12,2019,1
search-stats--probable-cause-authority-to-search--consent,Northmoor Police Dept,4,3,1,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Northmoor Police Dept,6,4,2,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Northmoor Police Dept,5,4,1,0,0,0,0,2019,1
key-indicators--stops,Oran Police Dept,36,36,0,0,0,0,0,2019,1
key-indicators--arrests,Oran Police Dept,0,0,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Oran Police Dept,20,20,0,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Oran Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Oran Police Dept,1,1,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Oran Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Oran Police Dept,0,0,0,0,0,0,0,2019,1
key-indicators--stops,Otterville Police Dept,45,45,0,0,0,0,0,2019,1
key-indicators--arrests,Otterville Police Dept,2,2,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Otterville Police Dept,35,35,0,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Otterville Police Dept,20,20,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Otterville Police Dept,5,5,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Otterville Police Dept,2,2,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Otterville Police Dept,0,0,0,0,0,0,0,2019,1
key-indicators--stops,Park Hills Police Dept,1133,1093,27,7,2,1,3,2019,1
key-indicators--arrests,Park Hills Police Dept,86,85,1,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Park Hills Police Dept,519,500,12,4,1,0,2,2019,1
vehicle-stop-stats--stop-outcome--citation,Park Hills Police Dept,595,580,12,2,0,0,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Park Hills Police Dept,158,153,1,1,1,1,1,2019,1
search-stats--contraband-found--drugs-alcohol,Park Hills Police Dept,65,64,1,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Park Hills Police Dept,34,33,1,0,0,0,0,2019,1
key-indicators--stops,Pevely Police Dept,1124,1045,55,5,4,4,11,2019,1
key-indicators--arrests,Pevely Police Dept,78,69,8,0,0,0,1,2019,1
vehicle-stop-stats--reason-for-stop--moving,Pevely Police Dept,756,701,31,5,4,4,11,2019,1
vehicle-stop-stats--stop-outcome--citation,Pevely Police Dept,677,620,42,4,1,2,8,2019,1
search-stats--probable-cause-authority-to-search--consent,Pevely Police Dept,57,52,4,0,0,1,0,2019,1
search-stats--contraband-found--drugs-alcohol,Pevely Police Dept,46,40,6,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Pevely Police Dept,15,12,3,0,0,0,0,2019,1
key-indicators--stops,Platte City Police Dept,1045,919,76,19,9,1,21,2019,1
key-indicators--arrests,Platte City Police Dept,20,16,2,0,1,0,1,2019,1
vehicle-stop-stats--reason-for-stop--moving,Platte City Police Dept,644,564,41,14,9,1,15,2019,1
vehicle-stop-stats--stop-outcome--citation,Platte City Police Dept,728,638,56,13,6,1,14,2019,1
search-stats--probable-cause-authority-to-search--consent,Platte City Police Dept,2,2,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Platte City Police Dept,11,10,1,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Platte City Police Dept,0,0,0,0,0,0,0,2019,1
key-indicators--stops,Poplar Bluff Police Dept,2374,2030,303,20,6,4,11,2019,1
key-indicators--arrests,Poplar Bluff Police Dept,120,96,24,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Poplar Bluff Police Dept,716,619,78,10,2,1,6,2019,1
vehicle-stop-stats--stop-outcome--citation,Poplar Bluff Police Dept,1037,883,140,8,1,1,4,2019,1
search-stats--probable-cause-authority-to-search--consent,Poplar Bluff Police Dept,59,52,7,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Poplar Bluff Police Dept,67,51,16,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Poplar Bluff Police Dept,21,17,4,0,0,0,0,2019,1
key-indicators--stops,Queen City Police Dept,125,117,4,2,1,0,1,2019,1
key-indicators--arrests,Queen City Police Dept,4,4,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Queen City Police Dept,106,99,3,2,1,0,1,2019,1
vehicle-stop-stats--stop-outcome--citation,Queen City Police Dept,56,54,1,1,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Queen City Police Dept,2,2,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Queen City Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Queen City Police Dept,0,0,0,0,0,0,0,2019,1
key-indicators--stops,Republic Police Dept,5006,4724,140,100,21,1,20,2019,1
key-indicators--arrests,Republic Police Dept,334,302,22,8,2,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Republic Police Dept,1752,1643,44,41,12,0,12,2019,1
vehicle-stop-stats--stop-outcome--citation,Republic Police Dept,1098,1019,40,31,5,0,3,2019,1
search-stats--probable-cause-authority-to-search--consent,Republic Police Dept,321,308,12,0,0,0,1,2019,1
search-stats--contraband-found--drugs-alcohol,Republic Police Dept,184,171,10,1,2,0,0,2019,1
search-stats--arrest-charge--drug-violation,Republic Police Dept,101,97,4,0,0,0,0,2019,1
key-indicators--stops,Riverview Police Dept,424,30,388,0,5,0,1,2019,1
key-indicators--arrests,Riverview Police Dept,12,0,12,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Riverview Police Dept,240,16,221,0,3,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Riverview Police Dept,248,17,225,0,5,0,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Riverview Police Dept,3,1,2,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Riverview Police Dept,1,0,1,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Riverview Police Dept,1,0,1,0,0,0,0,2019,1
key-indicators--stops,Salem Police Dept,319,314,4,1,0,0,0,2019,1
key-indicators--arrests,Salem Police Dept,60,57,2,1,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Salem Police Dept,136,134,1,1,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Salem Police Dept,102,99,2,1,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Salem Police Dept,35,35,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Salem Police Dept,20,20,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Salem Police Dept,14,14,0,0,0,0,0,2019,1
key-indicators--stops,Scott County Sheriff's Dept,692,590,91,9,0,1,1,2019,1
key-indicators--arrests,Scott County Sheriff's Dept,22,16,5,1,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Scott County Sheriff's Dept,300,255,40,5,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Scott County Sheriff's Dept,70,51,18,1,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Scott County Sheriff's Dept,27,22,5,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Scott County Sheriff's Dept,8,5,3,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Scott County Sheriff's Dept,2,2,0,0,0,0,0,2019,1
key-indicators--stops,Shrewsbury Police Dept,3073,2081,872,42,43,5,30,2019,1
key-indicators--arrests,Shrewsbury Police Dept,51,20,30,1,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Shrewsbury Police Dept,1769,1288,405,28,27,5,16,2019,1
vehicle-stop-stats--stop-outcome--citation,Shrewsbury Police Dept,1664,1113,514,18,15,3,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Shrewsbury Police Dept,7,4,3,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Shrewsbury Police Dept,13,6,7,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Shrewsbury Police Dept,6,2,4,0,0,0,0,2019,1
key-indicators--stops,Springfield-Branson National Apt PD,17,15,2,0,0,0,0,2019,1
key-indicators--arrests,Springfield-Branson National Apt PD,2,2,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Springfield-Branson National Apt PD,12,10,2,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Springfield-Branson National Apt PD,5,4,1,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Springfield-Branson National Apt PD,0,0,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Springfield-Branson National Apt PD,0,0,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Springfield-Branson National Apt PD,0,0,0,0,0,0,0,2019,1
key-indicators--stops,St Clair County Sheriff's Dept,1153,1074,59,20,0,0,0,2019,1
key-indicators--arrests,St Clair County Sheriff's Dept,39,39,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,St Clair County Sheriff's Dept,884,814,59,11,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,St Clair County Sheriff's Dept,94,94,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,St Clair County Sheriff's Dept,60,60,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,St Clair County Sheriff's Dept,37,37,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,St Clair County Sheriff's Dept,10,10,0,0,0,0,0,2019,1
key-indicators--stops,St Louis County Police Dept,52121,31934,18822,435,509,24,397,2019,1
key-indicators--arrests,St Louis County Police Dept,2065,1158,884,16,3,1,3,2019,1
vehicle-stop-stats--reason-for-stop--moving,St Louis County Police Dept,22549,15753,6094,218,317,14,153,2019,1
vehicle-stop-stats--stop-outcome--citation,St Louis County Police Dept,28933,17377,10906,194,254,13,189,2019,1
search-stats--probable-cause-authority-to-search--consent,St Louis County Police Dept,1601,909,671,14,3,0,4,2019,1
search-stats--contraband-found--drugs-alcohol,St Louis County Police Dept,766,430,332,3,0,0,1,2019,1
search-stats--arrest-charge--drug-violation,St Louis County Police Dept,568,321,245,2,0,0,0,2019,1
key-indicators--stops,Stoddard County Sheriff's Dept,908,843,47,16,0,1,1,2019,1
key-indicators--arrests,Stoddard County Sheriff's Dept,29,26,2,0,0,1,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Stoddard County Sheriff's Dept,431,386,32,13,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Stoddard County Sheriff's Dept,152,146,5,1,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Stoddard County Sheriff's Dept,62,58,3,1,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Stoddard County Sheriff's Dept,18,17,1,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Stoddard County Sheriff's Dept,3,2,1,0,0,0,0,2019,1
key-indicators--stops,Sullivan Police Dept,714,690,13,7,0,4,0,2019,1
key-indicators--arrests,Sullivan Police Dept,94,87,2,1,0,4,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Sullivan Police Dept,264,252,5,5,0,2,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Sullivan Police Dept,240,231,2,3,0,4,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Sullivan Police Dept,50,49,1,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Sullivan Police Dept,32,30,1,1,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Sullivan Police Dept,30,30,0,0,0,0,0,2019,1
key-indicators--stops,Terre Du Lac Police Dept,487,481,6,0,0,0,0,2019,1
key-indicators--arrests,Terre Du Lac Police Dept,21,21,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Terre Du Lac Police Dept,148,146,2,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Terre Du Lac Police Dept,2,2,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Terre Du Lac Police Dept,27,27,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Terre Du Lac Police Dept,7,7,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Terre Du Lac Police Dept,2,2,0,0,0,0,0,2019,1
key-indicators--stops,Truesdale Police Dept,700,637,37,19,4,0,3,2019,1
key-indicators--arrests,Truesdale Police Dept,37,30,4,3,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Truesdale Police Dept,466,429,21,9,4,0,3,2019,1
vehicle-stop-stats--stop-outcome--citation,Truesdale Police Dept,268,244,11,10,2,0,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Truesdale Police Dept,42,38,3,1,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Truesdale Police Dept,35,32,2,1,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Truesdale Police Dept,8,7,0,1,0,0,0,2019,1
key-indicators--stops,University of Missouri-Kansas City P,226,119,96,11,0,0,0,2019,1
key-indicators--arrests,University of Missouri-Kansas City P,18,3,14,1,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,University of Missouri-Kansas City P,213,111,92,10,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,University of Missouri-Kansas City P,57,21,34,2,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,University of Missouri-Kansas City P,2,0,2,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,University of Missouri-Kansas City P,4,0,4,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,University of Missouri-Kansas City P,1,0,1,0,0,0,0,2019,1
key-indicators--stops,Viburnum Police Dept,32,32,0,0,0,0,0,2019,1
key-indicators--arrests,Viburnum Police Dept,2,2,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Viburnum Police Dept,18,18,0,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Viburnum Police Dept,13,13,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Viburnum Police Dept,3,3,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Viburnum Police Dept,1,1,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Viburnum Police Dept,1,1,0,0,0,0,0,2019,1
key-indicators--stops,Warson Woods Police Dept,265,230,27,6,1,0,1,2019,1
key-indicators--arrests,Warson Woods Police Dept,1,1,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Warson Woods Police Dept,164,145,13,5,1,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Warson Woods Police Dept,144,118,20,5,0,0,1,2019,1
search-stats--probable-cause-authority-to-search--consent,Warson Woods Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Warson Woods Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Warson Woods Police Dept,0,0,0,0,0,0,0,2019,1
key-indicators--stops,Weatherby Lake Police Dept,691,594,50,32,7,1,7,2019,1
key-indicators--arrests,Weatherby Lake Police Dept,13,9,2,1,0,0,1,2019,1
vehicle-stop-stats--reason-for-stop--moving,Weatherby Lake Police Dept,513,431,45,28,5,1,3,2019,1
vehicle-stop-stats--stop-outcome--citation,Weatherby Lake Police Dept,310,256,26,18,4,1,5,2019,1
search-stats--probable-cause-authority-to-search--consent,Weatherby Lake Police Dept,12,7,4,1,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Weatherby Lake Police Dept,14,8,5,1,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Weatherby Lake Police Dept,8,5,2,1,0,0,0,2019,1
key-indicators--stops,West Plains Police Dept,1753,1680,54,11,3,2,3,2019,1
key-indicators--arrests,West Plains Police Dept,150,150,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,West Plains Police Dept,688,642,36,5,2,0,3,2019,1
vehicle-stop-stats--stop-outcome--citation,West Plains Police Dept,969,927,33,7,1,1,0,2019,1
search-stats--probable-cause-authority-to-search--consent,West Plains Police Dept,138,136,2,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,West Plains Police Dept,108,106,2,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,West Plains Police Dept,65,65,0,0,0,0,0,2019,1
key-indicators--stops,Worth County Sheriff's Dept,137,137,0,0,0,0,0,2019,1
key-indicators--arrests,Worth County Sheriff's Dept,24,24,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Worth County Sheriff's Dept,72,72,0,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Worth County Sheriff's Dept,27,27,0,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Worth County Sheriff's Dept,8,8,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Worth County Sheriff's Dept,7,7,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Worth County Sheriff's Dept,7,7,0,0,0,0,0,2019,1
key-indicators--stops,Belle Police Dept,157,156,1,0,0,0,0,2019,1
key-indicators--arrests,Belle Police Dept,0,0,0,0,0,0,0,2019,1
vehicle-stop-stats--reason-for-stop--moving,Belle Police Dept,108,107,1,0,0,0,0,2019,1
vehicle-stop-stats--stop-outcome--citation,Belle Police Dept,102,101,1,0,0,0,0,2019,1
search-stats--probable-cause-authority-to-search--consent,Belle Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--contraband-found--drugs-alcohol,Belle Police Dept,0,0,0,0,0,0,0,2019,1
search-stats--arrest-charge--drug-violation,Belle Police Dept,0,0,0,0,0,0,0,2019,1
