row_key,agency,Total,White,Black,Hispanic,Asian,Am. Indian,Other,year,checked
vehicle-stop-stats--reason-for-stop--moving,Linn Creek Police Dept,609,571,24,7,6,1,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Linn Creek Police Dept,421,397,16,3,5,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Linn Creek Police Dept,18,18,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Linn Creek Police Dept,10,10,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Linn Creek Police Dept,4,4,0,0,0,0,0,2015,1
key-indicators--stops,Madison County Sheriff's Dept,1597,1460,88,20,10,1,18,2015,1
key-indicators--arrests,Madison County Sheriff's Dept,224,203,14,7,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Madison County Sheriff's Dept,1169,1045,81,18,10,0,15,2015,1
vehicle-stop-stats--stop-outcome--citation,Madison County Sheriff's Dept,832,741,62,13,6,0,10,2015,1
search-stats--probable-cause-authority-to-search--consent,Madison County Sheriff's Dept,92,87,4,1,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Madison County Sheriff's Dept,100,91,9,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Madison County Sheriff's Dept,63,58,5,0,0,0,0,2015,1
key-indicators--stops,Marion County Sheriff's Dept,645,546,71,16,6,0,6,2015,1
key-indicators--arrests,Marion County Sheriff's Dept,35,29,6,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Marion County Sheriff's Dept,403,331,53,12,3,0,4,2015,1
vehicle-stop-stats--stop-outcome--citation,Marion County Sheriff's Dept,87,70,15,1,0,0,1,2015,1
search-stats--probable-cause-authority-to-search--consent,Marion County Sheriff's Dept,26,22,4,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Marion County Sheriff's Dept,9,8,1,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Marion County Sheriff's Dept,5,5,0,0,0,0,0,2015,1
key-indicators--stops,Maryville Dept of Public Safety,2570,2243,187,29,36,3,72,2015,1
key-indicators--arrests,Maryville Dept of Public Safety,289,256,19,9,2,0,3,2015,1
vehicle-stop-stats--reason-for-stop--moving,Maryville Dept of Public Safety,1063,909,89,11,21,2,31,2015,1
vehicle-stop-stats--stop-outcome--citation,Maryville Dept of Public Safety,540,479,32,13,8,0,8,2015,1
search-stats--probable-cause-authority-to-search--consent,Maryville Dept of Public Safety,65,57,8,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Maryville Dept of Public Safety,54,45,9,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Maryville Dept of Public Safety,30,27,3,0,0,0,0,2015,1
key-indicators--stops,Metropolitan Comm College PD,29,18,8,1,1,0,1,2015,1
key-indicators--arrests,Metropolitan Comm College PD,0,0,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Metropolitan Comm College PD,5,4,1,0,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Metropolitan Comm College PD,5,4,0,0,0,0,1,2015,1
search-stats--probable-cause-authority-to-search--consent,Metropolitan Comm College PD,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Metropolitan Comm College PD,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Metropolitan Comm College PD,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Missouri Capitol Police,73,60,11,1,1,0,0,2015,1
key-indicators--arrests,Missouri Capitol Police,1,1,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Missouri Capitol Police,41,31,8,1,1,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Missouri Capitol Police,4,4,0,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Missouri Capitol Police,2,2,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Missouri Capitol Police,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Missouri Capitol Police,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Moline Acres Police Dept,1729,127,1578,7,4,0,13,2015,1
key-indicators--arrests,Moline Acres Police Dept,281,13,266,1,0,0,1,2015,1
vehicle-stop-stats--reason-for-stop--moving,Moline Acres Police Dept,529,108,406,3,2,0,10,2015,1
vehicle-stop-stats--stop-outcome--citation,Moline Acres Police Dept,1646,168,1457,7,4,0,10,2015,1
search-stats--probable-cause-authority-to-search--consent,Moline Acres Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Moline Acres Police Dept,6,1,5,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Moline Acres Police Dept,6,1,5,0,0,0,0,2015,1
key-indicators--stops,Morgan County Sheriff's Dept,397,391,5,1,0,0,0,2015,1
key-indicators--arrests,Morgan County Sheriff's Dept,13,12,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Morgan County Sheriff's Dept,208,204,3,1,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Morgan County Sheriff's Dept,36,35,1,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Morgan County Sheriff's Dept,52,50,2,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Morgan County Sheriff's Dept,17,13,4,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Morgan County Sheriff's Dept,6,5,1,0,0,0,0,2015,1
key-indicators--stops,Neosho Police Dept,2188,1928,31,114,45,5,65,2015,1
key-indicators--arrests,Neosho Police Dept,78,68,0,7,3,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Neosho Police Dept,1154,1016,13,59,31,2,33,2015,1
vehicle-stop-stats--stop-outcome--citation,Neosho Police Dept,1037,881,21,78,28,3,26,2015,1
search-stats--probable-cause-authority-to-search--consent,Neosho Police Dept,6,6,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Neosho Police Dept,17,14,0,3,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Neosho Police Dept,5,5,0,0,0,0,0,2015,1
key-indicators--stops,New Madrid Police Dept,406,251,150,4,1,0,0,2015,1
key-indicators--arrests,New Madrid Police Dept,29,11,17,0,1,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,New Madrid Police Dept,205,130,73,2,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,New Madrid Police Dept,117,67,49,0,1,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,New Madrid Police Dept,21,13,7,0,1,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,New Madrid Police Dept,7,4,3,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,New Madrid Police Dept,3,2,1,0,0,0,0,2015,1
key-indicators--stops,North Kansas City Police Dept,6231,4350,1295,310,156,4,116,2015,1
key-indicators--arrests,North Kansas City Police Dept,256,127,95,23,5,0,6,2015,1
vehicle-stop-stats--reason-for-stop--moving,North Kansas City Police Dept,3869,2760,744,189,94,3,79,2015,1
vehicle-stop-stats--stop-outcome--citation,North Kansas City Police Dept,1895,1268,424,137,31,1,34,2015,1
search-stats--probable-cause-authority-to-search--consent,North Kansas City Police Dept,18,10,4,3,1,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,North Kansas City Police Dept,49,25,12,8,2,0,2,2015,1
search-stats--arrest-charge--drug-violation,North Kansas City Police Dept,25,14,5,2,2,0,2,2015,1
key-indicators--stops,Olivette Police Dept,3045,1551,1229,45,164,6,50,2015,1
key-indicators--arrests,Olivette Police Dept,147,40,98,2,5,0,2,2015,1
vehicle-stop-stats--reason-for-stop--moving,Olivette Police Dept,1893,1038,665,30,123,4,33,2015,1
vehicle-stop-stats--stop-outcome--citation,Olivette Police Dept,2083,1121,770,21,130,2,39,2015,1
search-stats--probable-cause-authority-to-search--consent,Olivette Police Dept,48,16,31,0,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Olivette Police Dept,34,10,24,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Olivette Police Dept,23,8,15,0,0,0,0,2015,1
key-indicators--stops,Osceola Police Dept,540,464,36,21,11,0,8,2015,1
key-indicators--arrests,Osceola Police Dept,5,4,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Osceola Police Dept,493,425,33,16,11,0,8,2015,1
vehicle-stop-stats--stop-outcome--citation,Osceola Police Dept,473,409,28,20,8,0,8,2015,1
search-stats--probable-cause-authority-to-search--consent,Osceola Police Dept,6,4,0,2,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Osceola Police Dept,3,2,1,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Osceola Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Palmyra Police Dept,2164,1912,162,41,29,0,20,2015,1
key-indicators--arrests,Palmyra Police Dept,65,51,10,3,0,0,1,2015,1
vehicle-stop-stats--reason-for-stop--moving,Palmyra Police Dept,1533,1320,132,35,27,0,19,2015,1
vehicle-stop-stats--stop-outcome--citation,Palmyra Police Dept,982,835,94,25,13,0,15,2015,1
search-stats--probable-cause-authority-to-search--consent,Palmyra Police Dept,27,21,2,4,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Palmyra Police Dept,17,14,3,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Palmyra Police Dept,8,7,1,0,0,0,0,2015,1
key-indicators--stops,Pettis County Sheriff's Dept,1273,1141,68,45,1,0,18,2015,1
key-indicators--arrests,Pettis County Sheriff's Dept,53,41,3,7,0,0,2,2015,1
vehicle-stop-stats--reason-for-stop--moving,Pettis County Sheriff's Dept,739,660,38,29,1,0,11,2015,1
vehicle-stop-stats--stop-outcome--citation,Pettis County Sheriff's Dept,279,237,20,20,0,0,2,2015,1
search-stats--probable-cause-authority-to-search--consent,Pettis County Sheriff's Dept,92,85,5,1,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Pettis County Sheriff's Dept,17,14,1,1,0,0,1,2015,1
search-stats--arrest-charge--drug-violation,Pettis County Sheriff's Dept,10,9,0,0,0,0,1,2015,1
key-indicators--stops,Pine Lawn Police Dept,2444,593,1761,16,18,2,54,2015,1
key-indicators--arrests,Pine Lawn Police Dept,175,18,152,2,0,0,3,2015,1
vehicle-stop-stats--reason-for-stop--moving,Pine Lawn Police Dept,2080,543,1451,13,18,2,53,2015,1
vehicle-stop-stats--stop-outcome--citation,Pine Lawn Police Dept,2332,585,1661,15,18,2,51,2015,1
search-stats--probable-cause-authority-to-search--consent,Pine Lawn Police Dept,21,8,12,0,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Pine Lawn Police Dept,21,5,16,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Pine Lawn Police Dept,20,6,14,0,0,0,0,2015,1
key-indicators--stops,Pleasant Valley Police Dept,3572,3004,417,100,20,1,30,2015,1
key-indicators--arrests,Pleasant Valley Police Dept,225,140,75,10,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Pleasant Valley Police Dept,1436,1239,129,42,10,1,15,2015,1
vehicle-stop-stats--stop-outcome--citation,Pleasant Valley Police Dept,1988,1561,310,88,11,0,18,2015,1
search-stats--probable-cause-authority-to-search--consent,Pleasant Valley Police Dept,60,50,8,2,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Pleasant Valley Police Dept,87,63,22,2,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Pleasant Valley Police Dept,68,51,17,0,0,0,0,2015,1
key-indicators--stops,Purdy Police Dept,155,128,0,25,1,0,1,2015,1
key-indicators--arrests,Purdy Police Dept,4,3,0,1,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Purdy Police Dept,104,81,0,21,1,0,1,2015,1
vehicle-stop-stats--stop-outcome--citation,Purdy Police Dept,31,22,0,9,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Purdy Police Dept,5,5,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Purdy Police Dept,4,3,0,1,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Purdy Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Raymore Police Dept,4816,4112,535,87,14,0,68,2015,1
key-indicators--arrests,Raymore Police Dept,187,126,53,6,0,0,2,2015,1
vehicle-stop-stats--reason-for-stop--moving,Raymore Police Dept,3348,2908,314,63,12,0,51,2015,1
vehicle-stop-stats--stop-outcome--citation,Raymore Police Dept,1852,1570,210,34,8,0,30,2015,1
search-stats--probable-cause-authority-to-search--consent,Raymore Police Dept,35,29,5,1,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Raymore Police Dept,38,29,8,1,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Raymore Police Dept,27,19,8,0,0,0,0,2015,1
key-indicators--stops,Richmond Police Dept,1595,1511,68,8,4,1,3,2015,1
key-indicators--arrests,Richmond Police Dept,109,99,9,1,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Richmond Police Dept,988,941,38,5,3,0,1,2015,1
vehicle-stop-stats--stop-outcome--citation,Richmond Police Dept,555,529,20,4,1,1,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Richmond Police Dept,102,94,8,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Richmond Police Dept,44,40,4,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Richmond Police Dept,28,26,2,0,0,0,0,2015,1
key-indicators--stops,Rogersville Police Dept,832,817,5,7,1,1,1,2015,1
key-indicators--arrests,Rogersville Police Dept,33,33,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Rogersville Police Dept,428,416,3,6,1,1,1,2015,1
vehicle-stop-stats--stop-outcome--citation,Rogersville Police Dept,382,369,4,7,1,1,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Rogersville Police Dept,57,54,1,1,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Rogersville Police Dept,27,27,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Rogersville Police Dept,8,8,0,0,0,0,0,2015,1
key-indicators--stops,Savannah Police Dept,436,421,8,5,1,1,0,2015,1
key-indicators--arrests,Savannah Police Dept,6,5,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Savannah Police Dept,266,259,2,4,0,1,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Savannah Police Dept,109,108,1,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Savannah Police Dept,10,9,0,0,0,1,0,2015,1
search-stats--contraband-found--drugs-alcohol,Savannah Police Dept,3,3,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Savannah Police Dept,2,2,0,0,0,0,0,2015,1
key-indicators--stops,Seneca Police Dept,1254,1182,15,35,7,9,6,2015,1
key-indicators--arrests,Seneca Police Dept,133,126,1,5,0,0,1,2015,1
vehicle-stop-stats--reason-for-stop--moving,Seneca Police Dept,717,661,12,30,4,5,5,2015,1
vehicle-stop-stats--stop-outcome--citation,Seneca Police Dept,320,301,0,13,2,2,2,2015,1
search-stats--probable-cause-authority-to-search--consent,Seneca Police Dept,95,93,1,0,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Seneca Police Dept,42,42,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Seneca Police Dept,24,24,0,0,0,0,0,2015,1
key-indicators--stops,Slater Police Dept,156,136,14,6,0,0,0,2015,1
key-indicators--arrests,Slater Police Dept,6,4,1,1,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Slater Police Dept,63,54,7,2,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Slater Police Dept,51,46,4,1,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Slater Police Dept,6,3,2,1,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Slater Police Dept,4,3,0,1,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Slater Police Dept,1,1,0,0,0,0,0,2015,1
key-indicators--stops,St Charles City Parks & Rec Dept,280,231,39,8,2,0,0,2015,1
key-indicators--arrests,St Charles City Parks & Rec Dept,7,6,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,St Charles City Parks & Rec Dept,193,165,23,4,1,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,St Charles City Parks & Rec Dept,77,65,10,1,1,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,St Charles City Parks & Rec Dept,2,2,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,St Charles City Parks & Rec Dept,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,St Charles City Parks & Rec Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,St Francois County Sheriff's Dept,203,196,3,3,0,1,0,2015,1
key-indicators--arrests,St Francois County Sheriff's Dept,24,23,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,St Francois County Sheriff's Dept,157,151,2,3,0,1,0,2015,1
vehicle-stop-stats--stop-outcome--citation,St Francois County Sheriff's Dept,14,13,1,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,St Francois County Sheriff's Dept,30,29,0,0,0,1,0,2015,1
search-stats--contraband-found--drugs-alcohol,St Francois County Sheriff's Dept,17,16,1,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,St Francois County Sheriff's Dept,14,12,2,0,0,0,0,2015,1
key-indicators--stops,St Peters Ranger Enforce Div,67,52,12,0,3,0,0,2015,1
key-indicators--arrests,St Peters Ranger Enforce Div,7,5,2,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,St Peters Ranger Enforce Div,38,26,10,0,2,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,St Peters Ranger Enforce Div,28,22,5,0,1,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,St Peters Ranger Enforce Div,1,1,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,St Peters Ranger Enforce Div,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,St Peters Ranger Enforce Div,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Stone County Sheriff's Dept,1149,1121,9,15,1,2,1,2015,1
key-indicators--arrests,Stone County Sheriff's Dept,21,20,0,1,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Stone County Sheriff's Dept,471,459,3,9,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Stone County Sheriff's Dept,237,226,1,9,0,1,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Stone County Sheriff's Dept,87,85,0,2,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Stone County Sheriff's Dept,14,14,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Stone County Sheriff's Dept,7,7,0,0,0,0,0,2015,1
key-indicators--stops,Summersville Police Dept,265,259,3,1,0,1,1,2015,1
key-indicators--arrests,Summersville Police Dept,3,3,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Summersville Police Dept,247,241,3,1,0,1,1,2015,1
vehicle-stop-stats--stop-outcome--citation,Summersville Police Dept,240,234,3,1,0,1,1,2015,1
search-stats--probable-cause-authority-to-search--consent,Summersville Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Summersville Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Summersville Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Texas County Sheriff's Dept,48,44,3,1,0,0,0,2015,1
key-indicators--arrests,Texas County Sheriff's Dept,1,1,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Texas County Sheriff's Dept,30,26,3,1,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Texas County Sheriff's Dept,5,5,0,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Texas County Sheriff's Dept,2,1,1,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Texas County Sheriff's Dept,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Texas County Sheriff's Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Trimble Police Dept,9,9,0,0,0,0,0,2015,1
key-indicators--arrests,Trimble Police Dept,0,0,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Trimble Police Dept,8,8,0,0,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Trimble Police Dept,8,8,0,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Trimble Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Trimble Police Dept,1,1,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Trimble Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Univ of Missouri-Columbia PD,2992,2208,455,7,182,1,139,2015,1
key-indicators--arrests,Univ of Missouri-Columbia PD,198,139,44,3,5,0,7,2015,1
vehicle-stop-stats--reason-for-stop--moving,Univ of Missouri-Columbia PD,1803,1335,279,4,106,1,78,2015,1
vehicle-stop-stats--stop-outcome--citation,Univ of Missouri-Columbia PD,863,642,136,2,40,1,42,2015,1
search-stats--probable-cause-authority-to-search--consent,Univ of Missouri-Columbia PD,34,23,9,0,0,0,2,2015,1
search-stats--contraband-found--drugs-alcohol,Univ of Missouri-Columbia PD,43,29,11,1,0,0,2,2015,1
search-stats--arrest-charge--drug-violation,Univ of Missouri-Columbia PD,22,17,5,0,0,0,0,2015,1
key-indicators--stops,Vernon County Sheriff's Dept,1951,1863,52,22,6,0,8,2015,1
key-indicators--arrests,Vernon County Sheriff's Dept,89,80,4,4,1,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Vernon County Sheriff's Dept,1195,1122,45,18,5,0,5,2015,1
vehicle-stop-stats--stop-outcome--citation,Vernon County Sheriff's Dept,387,363,18,5,1,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Vernon County Sheriff's Dept,67,61,3,3,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Vernon County Sheriff's Dept,52,47,2,2,0,0,1,2015,1
search-stats--arrest-charge--drug-violation,Vernon County Sheriff's Dept,33,31,1,1,0,0,0,2015,1
key-indicators--stops,Warren County Sheriff's Dept,1649,1544,71,23,8,0,3,2015,1
key-indicators--arrests,Warren County Sheriff's Dept,62,54,6,2,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Warren County Sheriff's Dept,831,779,34,12,4,0,2,2015,1
vehicle-stop-stats--stop-outcome--citation,Warren County Sheriff's Dept,147,131,9,7,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Warren County Sheriff's Dept,126,113,10,2,0,0,1,2015,1
search-stats--contraband-found--drugs-alcohol,Warren County Sheriff's Dept,30,28,1,1,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Warren County Sheriff's Dept,12,11,0,1,0,0,0,2015,1
key-indicators--stops,Washington University Police Dept,50,24,10,1,13,0,2,2015,1
key-indicators--arrests,Washington University Police Dept,2,0,2,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Washington University Police Dept,39,19,7,1,10,0,2,2015,1
vehicle-stop-stats--stop-outcome--citation,Washington University Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Washington University Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Washington University Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Washington University Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Wellington Police Dept,16,15,1,0,0,0,0,2015,1
key-indicators--arrests,Wellington Police Dept,0,0,0,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Wellington Police Dept,15,14,1,0,0,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Wellington Police Dept,16,15,1,0,0,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Wellington Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Wellington Police Dept,0,0,0,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Wellington Police Dept,0,0,0,0,0,0,0,2015,1
key-indicators--stops,Willow Springs Police Dept,220,214,4,1,1,0,0,2015,1
key-indicators--arrests,Willow Springs Police Dept,24,23,1,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,Willow Springs Police Dept,139,135,3,0,1,0,0,2015,1
vehicle-stop-stats--stop-outcome--citation,Willow Springs Police Dept,194,188,4,1,1,0,0,2015,1
search-stats--probable-cause-authority-to-search--consent,Willow Springs Police Dept,4,4,0,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,Willow Springs Police Dept,9,8,1,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,Willow Springs Police Dept,3,3,0,0,0,0,0,2015,1
key-indicators--stops,NW MO State University Police Dept,344,269,58,5,3,0,9,2015,1
key-indicators--arrests,NW MO State University Police Dept,7,5,2,0,0,0,0,2015,1
vehicle-stop-stats--reason-for-stop--moving,NW MO State University Police Dept,300,241,45,4,2,0,8,2015,1
vehicle-stop-stats--stop-outcome--citation,NW MO State University Police Dept,255,206,35,3,3,0,8,2015,1
search-stats--probable-cause-authority-to-search--consent,NW MO State University Police Dept,1,0,1,0,0,0,0,2015,1
search-stats--contraband-found--drugs-alcohol,NW MO State University Police Dept,3,1,2,0,0,0,0,2015,1
search-stats--arrest-charge--drug-violation,NW MO State University Police Dept,2,1,1,0,0,0,0,2015,1
