row_key,agency,Total,White,Black,Hispanic,Asian,Am. Indian,Other,year,checked
search-stats--probable-cause-authority-to-search--consent,Bates County Sheriff's Dept,74,69,2,3,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Bates County Sheriff's Dept,34,31,2,1,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Bates County Sheriff's Dept,11,11,0,0,0,0,0,2016,1
key-indicators--stops,Belton Police Dept,8931,7252,1187,393,41,3,55,2016,1
key-indicators--arrests,Belton Police Dept,793,500,192,93,4,0,4,2016,1
vehicle-stop-stats--reason-for-stop--moving,Belton Police Dept,3851,3162,459,189,19,1,21,2016,1
vehicle-stop-stats--stop-outcome--citation,Belton Police Dept,4691,3717,668,257,19,0,30,2016,1
search-stats--probable-cause-authority-to-search--consent,Belton Police Dept,91,77,12,1,0,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Belton Police Dept,145,106,29,9,1,0,0,2016,1
search-stats--arrest-charge--drug-violation,Belton Police Dept,95,69,23,3,0,0,0,2016,1
key-indicators--stops,Billings Police Dept,1150,1080,23,33,8,0,6,2016,1
key-indicators--arrests,Billings Police Dept,9,9,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Billings Police Dept,596,552,12,23,5,0,4,2016,1
vehicle-stop-stats--stop-outcome--citation,Billings Police Dept,134,127,1,5,0,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,Billings Police Dept,11,11,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Billings Police Dept,5,5,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Billings Police Dept,7,7,0,0,0,0,0,2016,1
key-indicators--stops,Bonne Terre Police Dept,1322,1298,15,7,0,1,1,2016,1
key-indicators--arrests,Bonne Terre Police Dept,81,77,3,1,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Bonne Terre Police Dept,484,471,8,4,0,1,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Bonne Terre Police Dept,542,530,8,4,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Bonne Terre Police Dept,93,91,1,1,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Bonne Terre Police Dept,46,45,1,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Bonne Terre Police Dept,19,19,0,0,0,0,0,2016,1
key-indicators--stops,Breckenridge Hills Police Dept,2559,1299,1085,85,31,12,47,2016,1
key-indicators--arrests,Breckenridge Hills Police Dept,115,51,60,4,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Breckenridge Hills Police Dept,1421,718,602,55,19,8,19,2016,1
vehicle-stop-stats--stop-outcome--citation,Breckenridge Hills Police Dept,1695,817,755,65,16,8,34,2016,1
search-stats--probable-cause-authority-to-search--consent,Breckenridge Hills Police Dept,32,27,4,0,0,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Breckenridge Hills Police Dept,23,13,9,0,0,0,1,2016,1
search-stats--arrest-charge--drug-violation,Breckenridge Hills Police Dept,15,8,7,0,0,0,0,2016,1
key-indicators--stops,Buckner Police Dept,1540,1429,59,33,5,0,14,2016,1
key-indicators--arrests,Buckner Police Dept,129,110,7,12,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Buckner Police Dept,760,696,37,17,3,0,7,2016,1
vehicle-stop-stats--stop-outcome--citation,Buckner Police Dept,821,746,38,23,4,0,10,2016,1
search-stats--probable-cause-authority-to-search--consent,Buckner Police Dept,70,63,4,1,1,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Buckner Police Dept,73,63,5,5,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Buckner Police Dept,38,32,3,3,0,0,0,2016,1
key-indicators--stops,California Police Dept,455,395,15,43,2,0,0,2016,1
key-indicators--arrests,California Police Dept,49,36,2,11,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,California Police Dept,211,180,11,19,1,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,California Police Dept,153,124,9,20,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,California Police Dept,20,18,0,2,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,California Police Dept,13,11,2,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,California Police Dept,6,5,1,0,0,0,0,2016,1
key-indicators--stops,Canton Police Dept,113,96,11,3,1,0,2,2016,1
key-indicators--arrests,Canton Police Dept,4,3,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Canton Police Dept,65,53,8,3,1,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Canton Police Dept,34,25,5,3,0,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,Canton Police Dept,2,2,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Canton Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Canton Police Dept,0,0,0,0,0,0,0,2016,1
key-indicators--stops,Carterville Police Dept,862,796,22,41,0,3,0,2016,1
key-indicators--arrests,Carterville Police Dept,69,64,1,4,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Carterville Police Dept,477,428,19,29,0,1,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Carterville Police Dept,522,478,13,28,0,3,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Carterville Police Dept,11,6,0,3,0,2,0,2016,1
search-stats--contraband-found--drugs-alcohol,Carterville Police Dept,11,9,1,1,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Carterville Police Dept,14,13,1,0,0,0,0,2016,1
key-indicators--stops,Centerview Police Dept,5,5,0,0,0,0,0,2016,1
key-indicators--arrests,Centerview Police Dept,0,0,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Centerview Police Dept,5,5,0,0,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Centerview Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Centerview Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Centerview Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Centerview Police Dept,0,0,0,0,0,0,0,2016,1
key-indicators--stops,Christian County Sheriff's Dept,4603,4326,134,104,12,7,20,2016,1
key-indicators--arrests,Christian County Sheriff's Dept,174,149,16,8,0,1,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Christian County Sheriff's Dept,2357,2206,71,59,8,3,10,2016,1
vehicle-stop-stats--stop-outcome--citation,Christian County Sheriff's Dept,540,516,10,7,2,1,4,2016,1
search-stats--probable-cause-authority-to-search--consent,Christian County Sheriff's Dept,148,130,9,5,2,1,1,2016,1
search-stats--contraband-found--drugs-alcohol,Christian County Sheriff's Dept,55,47,5,2,1,0,0,2016,1
search-stats--arrest-charge--drug-violation,Christian County Sheriff's Dept,22,20,0,2,0,0,0,2016,1
key-indicators--stops,Clayton Police Dept,3826,2417,1134,24,160,10,81,2016,1
key-indicators--arrests,Clayton Police Dept,94,41,51,1,0,0,1,2016,1
vehicle-stop-stats--reason-for-stop--moving,Clayton Police Dept,2018,1366,468,15,109,6,54,2016,1
vehicle-stop-stats--stop-outcome--citation,Clayton Police Dept,1847,1149,552,10,85,7,44,2016,1
search-stats--probable-cause-authority-to-search--consent,Clayton Police Dept,68,40,25,2,0,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Clayton Police Dept,62,27,35,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Clayton Police Dept,44,20,24,0,0,0,0,2016,1
key-indicators--stops,Conway Police Dept,486,468,10,5,2,0,1,2016,1
key-indicators--arrests,Conway Police Dept,4,2,2,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Conway Police Dept,303,289,9,3,2,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Conway Police Dept,65,62,1,1,0,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,Conway Police Dept,10,9,1,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Conway Police Dept,4,2,2,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Conway Police Dept,4,2,2,0,0,0,0,2016,1
key-indicators--stops,Crestwood Police Dept,3186,2734,332,33,51,3,33,2016,1
key-indicators--arrests,Crestwood Police Dept,57,41,13,3,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Crestwood Police Dept,1266,1145,83,7,22,0,9,2016,1
vehicle-stop-stats--stop-outcome--citation,Crestwood Police Dept,1244,1023,169,16,20,2,14,2016,1
search-stats--probable-cause-authority-to-search--consent,Crestwood Police Dept,47,42,2,1,1,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Crestwood Police Dept,26,20,5,0,0,0,1,2016,1
search-stats--arrest-charge--drug-violation,Crestwood Police Dept,22,18,4,0,0,0,0,2016,1
key-indicators--stops,Daviess County Sheriff's Dept,413,350,42,13,5,0,3,2016,1
key-indicators--arrests,Daviess County Sheriff's Dept,32,26,4,2,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Daviess County Sheriff's Dept,366,306,39,13,5,0,3,2016,1
vehicle-stop-stats--stop-outcome--citation,Daviess County Sheriff's Dept,189,147,25,11,3,0,3,2016,1
search-stats--probable-cause-authority-to-search--consent,Daviess County Sheriff's Dept,7,6,1,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Daviess County Sheriff's Dept,16,16,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Daviess County Sheriff's Dept,8,8,0,0,0,0,0,2016,1
key-indicators--stops,Dexter Police Dept,3503,3260,197,34,6,2,4,2016,1
key-indicators--arrests,Dexter Police Dept,74,65,8,1,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Dexter Police Dept,1996,1845,127,18,3,1,2,2016,1
vehicle-stop-stats--stop-outcome--citation,Dexter Police Dept,1671,1543,106,17,2,1,2,2016,1
search-stats--probable-cause-authority-to-search--consent,Dexter Police Dept,68,61,6,1,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Dexter Police Dept,22,20,2,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Dexter Police Dept,8,7,1,0,0,0,0,2016,1
key-indicators--stops,Dunklin County Sheriff's Dept,19,17,1,1,0,0,0,2016,1
key-indicators--arrests,Dunklin County Sheriff's Dept,2,1,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Dunklin County Sheriff's Dept,14,13,0,1,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Dunklin County Sheriff's Dept,3,3,0,0,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Dunklin County Sheriff's Dept,3,2,1,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Dunklin County Sheriff's Dept,2,1,1,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Dunklin County Sheriff's Dept,2,1,1,0,0,0,0,2016,1
key-indicators--stops,El Dorado Springs Police Dept,351,346,0,2,1,2,0,2016,1
key-indicators--arrests,El Dorado Springs Police Dept,42,42,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,El Dorado Springs Police Dept,147,144,0,1,1,1,0,2016,1
vehicle-stop-stats--stop-outcome--citation,El Dorado Springs Police Dept,129,127,0,0,0,2,0,2016,1
search-stats--probable-cause-authority-to-search--consent,El Dorado Springs Police Dept,15,15,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,El Dorado Springs Police Dept,13,13,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,El Dorado Springs Police Dept,3,3,0,0,0,0,0,2016,1
key-indicators--stops,Everton Police Dept,6,6,0,0,0,0,0,2016,1
key-indicators--arrests,Everton Police Dept,0,0,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Everton Police Dept,4,4,0,0,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Everton Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Everton Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Everton Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Everton Police Dept,0,0,0,0,0,0,0,2016,1
key-indicators--stops,Fayette Police Dept,244,175,62,7,0,0,0,2016,1
key-indicators--arrests,Fayette Police Dept,15,8,6,1,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Fayette Police Dept,193,135,52,6,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Fayette Police Dept,35,30,4,1,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Fayette Police Dept,11,6,5,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Fayette Police Dept,12,6,5,1,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Fayette Police Dept,7,2,5,0,0,0,0,2016,1
key-indicators--stops,Fordland Police Dept,714,686,17,8,2,0,1,2016,1
key-indicators--arrests,Fordland Police Dept,8,8,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Fordland Police Dept,535,509,15,8,2,0,1,2016,1
vehicle-stop-stats--stop-outcome--citation,Fordland Police Dept,459,436,14,6,2,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,Fordland Police Dept,5,5,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Fordland Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Fordland Police Dept,1,1,0,0,0,0,0,2016,1
key-indicators--stops,Fulton Police Dept,3320,2731,511,32,16,0,30,2016,1
key-indicators--arrests,Fulton Police Dept,184,139,42,2,0,0,1,2016,1
vehicle-stop-stats--reason-for-stop--moving,Fulton Police Dept,1994,1621,329,16,10,0,18,2016,1
vehicle-stop-stats--stop-outcome--citation,Fulton Police Dept,766,630,122,9,2,0,3,2016,1
search-stats--probable-cause-authority-to-search--consent,Fulton Police Dept,89,73,15,1,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Fulton Police Dept,43,32,10,0,0,0,1,2016,1
search-stats--arrest-charge--drug-violation,Fulton Police Dept,31,25,6,0,0,0,0,2016,1
key-indicators--stops,Gideon Police Dept,71,69,1,1,0,0,0,2016,1
key-indicators--arrests,Gideon Police Dept,9,9,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Gideon Police Dept,59,57,1,1,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Gideon Police Dept,58,57,1,0,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Gideon Police Dept,17,17,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Gideon Police Dept,9,9,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Gideon Police Dept,9,9,0,0,0,0,0,2016,1
key-indicators--stops,Grandview Police Dept,5456,2749,2416,166,34,1,90,2016,1
key-indicators--arrests,Grandview Police Dept,347,134,190,22,0,0,1,2016,1
vehicle-stop-stats--reason-for-stop--moving,Grandview Police Dept,3585,1933,1432,123,29,0,68,2016,1
vehicle-stop-stats--stop-outcome--citation,Grandview Police Dept,4254,2147,1859,142,30,0,76,2016,1
search-stats--probable-cause-authority-to-search--consent,Grandview Police Dept,52,31,17,3,0,0,1,2016,1
search-stats--contraband-found--drugs-alcohol,Grandview Police Dept,112,45,61,5,0,0,1,2016,1
search-stats--arrest-charge--drug-violation,Grandview Police Dept,47,24,21,2,0,0,0,2016,1
key-indicators--stops,Hallsville Police Dept,186,171,11,3,0,0,1,2016,1
key-indicators--arrests,Hallsville Police Dept,15,14,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Hallsville Police Dept,116,106,7,2,0,0,1,2016,1
vehicle-stop-stats--stop-outcome--citation,Hallsville Police Dept,81,76,4,0,0,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,Hallsville Police Dept,3,3,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Hallsville Police Dept,3,3,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Hallsville Police Dept,2,2,0,0,0,0,0,2016,1
key-indicators--stops,Hazelwood Police Dept,10312,4460,5600,99,78,6,69,2016,1
key-indicators--arrests,Hazelwood Police Dept,304,84,216,3,0,0,1,2016,1
vehicle-stop-stats--reason-for-stop--moving,Hazelwood Police Dept,4203,2003,2088,44,44,2,22,2016,1
vehicle-stop-stats--stop-outcome--citation,Hazelwood Police Dept,3613,1510,2035,19,26,1,22,2016,1
search-stats--probable-cause-authority-to-search--consent,Hazelwood Police Dept,151,67,82,2,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Hazelwood Police Dept,129,60,68,1,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Hazelwood Police Dept,77,43,34,0,0,0,0,2016,1
key-indicators--stops,Highlandville Police Dept,197,194,1,2,0,0,0,2016,1
key-indicators--arrests,Highlandville Police Dept,1,1,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Highlandville Police Dept,181,178,1,2,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Highlandville Police Dept,123,120,1,2,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Highlandville Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Highlandville Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Highlandville Police Dept,1,1,0,0,0,0,0,2016,1
key-indicators--stops,Hornersville Police Dept,92,82,3,7,0,0,0,2016,1
key-indicators--arrests,Hornersville Police Dept,3,2,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Hornersville Police Dept,47,44,0,3,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Hornersville Police Dept,14,11,1,2,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Hornersville Police Dept,7,5,0,2,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Hornersville Police Dept,2,2,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Hornersville Police Dept,1,1,0,0,0,0,0,2016,1
key-indicators--stops,Independence Police Dept,25110,19006,4381,1243,113,31,336,2016,1
key-indicators--arrests,Independence Police Dept,1892,1246,506,121,4,3,12,2016,1
vehicle-stop-stats--reason-for-stop--moving,Independence Police Dept,14871,11374,2402,773,81,18,223,2016,1
vehicle-stop-stats--stop-outcome--citation,Independence Police Dept,27720,20259,5231,1738,111,26,355,2016,1
search-stats--probable-cause-authority-to-search--consent,Independence Police Dept,244,195,39,9,1,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Independence Police Dept,570,417,116,32,1,1,3,2016,1
search-stats--arrest-charge--drug-violation,Independence Police Dept,296,222,56,16,0,1,1,2016,1
key-indicators--stops,Jasper County Sheriff's Dept,8779,7962,311,389,57,0,60,2016,1
key-indicators--arrests,Jasper County Sheriff's Dept,306,281,13,12,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Jasper County Sheriff's Dept,4586,4133,168,213,39,0,33,2016,1
vehicle-stop-stats--stop-outcome--citation,Jasper County Sheriff's Dept,963,840,46,67,4,0,6,2016,1
search-stats--probable-cause-authority-to-search--consent,Jasper County Sheriff's Dept,322,288,12,19,1,0,2,2016,1
search-stats--contraband-found--drugs-alcohol,Jasper County Sheriff's Dept,187,170,9,7,0,0,1,2016,1
search-stats--arrest-charge--drug-violation,Jasper County Sheriff's Dept,41,38,2,1,0,0,0,2016,1
key-indicators--stops,Kansas City Int'l Airport Police,614,404,142,30,28,0,10,2016,1
key-indicators--arrests,Kansas City Int'l Airport Police,12,6,4,2,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Kansas City Int'l Airport Police,356,244,74,13,17,0,8,2016,1
vehicle-stop-stats--stop-outcome--citation,Kansas City Int'l Airport Police,329,218,80,12,14,0,5,2016,1
search-stats--probable-cause-authority-to-search--consent,Kansas City Int'l Airport Police,6,3,2,1,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Kansas City Int'l Airport Police,1,1,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Kansas City Int'l Airport Police,0,0,0,0,0,0,0,2016,1
key-indicators--stops,King City Police Dept,30,30,0,0,0,0,0,2016,1
key-indicators--arrests,King City Police Dept,0,0,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,King City Police Dept,28,28,0,0,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,King City Police Dept,3,3,0,0,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,King City Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,King City Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,King City Police Dept,0,0,0,0,0,0,0,2016,1
key-indicators--stops,LaPlata Police Dept,310,276,15,6,10,1,2,2016,1
key-indicators--arrests,LaPlata Police Dept,50,47,3,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,LaPlata Police Dept,226,201,10,4,8,1,2,2016,1
vehicle-stop-stats--stop-outcome--citation,LaPlata Police Dept,147,133,6,3,4,0,1,2016,1
search-stats--probable-cause-authority-to-search--consent,LaPlata Police Dept,11,11,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,LaPlata Police Dept,7,6,1,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,LaPlata Police Dept,7,7,0,0,0,0,0,2016,1
key-indicators--stops,Lake Tapawingo Police Dept,160,138,16,4,0,0,2,2016,1
key-indicators--arrests,Lake Tapawingo Police Dept,5,4,0,1,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Lake Tapawingo Police Dept,121,105,13,2,0,0,1,2016,1
vehicle-stop-stats--stop-outcome--citation,Lake Tapawingo Police Dept,36,31,4,1,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Lake Tapawingo Police Dept,1,1,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Lake Tapawingo Police Dept,2,2,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Lake Tapawingo Police Dept,1,1,0,0,0,0,0,2016,1
key-indicators--stops,Lathrop Police Dept,774,756,11,5,2,0,0,2016,1
key-indicators--arrests,Lathrop Police Dept,30,29,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Lathrop Police Dept,469,456,7,4,2,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Lathrop Police Dept,331,322,7,1,1,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Lathrop Police Dept,34,33,1,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Lathrop Police Dept,12,12,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Lathrop Police Dept,5,5,0,0,0,0,0,2016,1
key-indicators--stops,Lee's Summit Police Dept,17328,13302,3205,168,147,14,492,2016,1
key-indicators--arrests,Lee's Summit Police Dept,1271,745,489,13,0,1,23,2016,1
vehicle-stop-stats--reason-for-stop--moving,Lee's Summit Police Dept,9392,7645,1335,77,72,8,255,2016,1
vehicle-stop-stats--stop-outcome--citation,Lee's Summit Police Dept,6773,5109,1374,52,35,4,199,2016,1
search-stats--probable-cause-authority-to-search--consent,Lee's Summit Police Dept,389,266,109,0,1,1,12,2016,1
search-stats--contraband-found--drugs-alcohol,Lee's Summit Police Dept,486,326,146,2,1,0,11,2016,1
search-stats--arrest-charge--drug-violation,Lee's Summit Police Dept,302,212,83,1,0,0,6,2016,1
key-indicators--stops,Lincoln Police Dept,85,82,1,2,0,0,0,2016,1
key-indicators--arrests,Lincoln Police Dept,3,3,0,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Lincoln Police Dept,6,5,0,1,0,0,0,2016,1
vehicle-stop-stats--stop-outcome--citation,Lincoln Police Dept,29,27,1,1,0,0,0,2016,1
search-stats--probable-cause-authority-to-search--consent,Lincoln Police Dept,0,0,0,0,0,0,0,2016,1
search-stats--contraband-found--drugs-alcohol,Lincoln Police Dept,3,3,0,0,0,0,0,2016,1
search-stats--arrest-charge--drug-violation,Lincoln Police Dept,0,0,0,0,0,0,0,2016,1
key-indicators--stops,Macon County Sheriff's Dept,455,386,43,13,5,3,5,2016,1
key-indicators--arrests,Macon County Sheriff's Dept,18,13,3,1,0,1,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Macon County Sheriff's Dept,358,295,40,10,5,3,5,2016,1
vehicle-stop-stats--stop-outcome--citation,Macon County Sheriff's Dept,69,50,11,3,1,0,4,2016,1
search-stats--probable-cause-authority-to-search--consent,Macon County Sheriff's Dept,30,23,3,1,0,1,2,2016,1
search-stats--contraband-found--drugs-alcohol,Macon County Sheriff's Dept,12,9,1,1,0,1,0,2016,1
search-stats--arrest-charge--drug-violation,Macon County Sheriff's Dept,11,9,1,0,0,1,0,2016,1
key-indicators--stops,Marceline Police Dept,603,591,4,4,2,0,2,2016,1
key-indicators--arrests,Marceline Police Dept,23,22,1,0,0,0,0,2016,1
vehicle-stop-stats--reason-for-stop--moving,Marceline Police Dept,423,414,2,3,2,0,2,2016,1
